Object,L,H,W,Rigidity,Mass,Shape,Type,Duration,Action,Grasp
magazines,15,15,1.5,squeezable,190,oblate,short prism,10.3,moving,Precision pad abd 2-5
magazines,15,15,1.5,squeezable,190,oblate,short prism,1.12,moving,Precision pad abd 2-5
magazines,15,15,1.5,squeezable,190,oblate,short prism,0.4,moving,Precision pad abd 2-5
magazines,15,15,1.5,squeezable,190,oblate,short prism,2.1,moving,Precision pad abd 2-5
sink hose,12.5,2,2,rigid,200,prolate,cylinder,5,cleaning,Power palm add 2-5
food,2,2,0.75,fragile,7.5,oblate,disk,2,eating,Precision pad abd 2
small tray,12,10,4,rigid,75,oblate,short prism,1,arranging,Precision pad abd 2-5
knife holder,14,8,4,rigid,1000,bladed,irregular,0,arranging,Precision pad abd 2-5
plastic bag,0,0,0,floppy,7.5,floppy,floppy,6,arranging,Precision pad abd 2-5
plastic bag,0,0,0,floppy,7.5,floppy,floppy,8.84,holding,Intermediate add 2
plastic bag,0,0,0,floppy,7.5,floppy,floppy,0.92,holding,Precision pad abd 2-4
plastic bag,0,0,0,floppy,7.5,floppy,floppy,2.64,holding,Power palm abd 2-5
plastic bag,0,0,0,floppy,7.5,floppy,floppy,1.76,holding,Intermediate add 2
plastic bag,0,0,0,floppy,7.5,floppy,floppy,1.84,holding,Intermediate add 2
plastic bag,0,0,0,floppy,7.5,floppy,floppy,4.69,holding,Precision pad abd 2-5
plastic bag,0,0,0,floppy,7.5,floppy,floppy,3.04,disposing,Power palm add 2-5
plastic bag,0,0,0,floppy,7.5,floppy,floppy,8.12,disposing,Precision pad abd 2-3
plastic bag,0,0,0,floppy,7.5,floppy,floppy,8,disposing,Intermediate add 2
plastic bag,0,0,0,floppy,7.5,floppy,floppy,2.28,disposing,Precision pad abd 2-4
plastic bag,0,0,0,floppy,7.5,floppy,floppy,2.32,disposing,Intermediate add 2
plastic bag,0,0,0,floppy,7.5,floppy,floppy,3.88,disposing,Power palm abd 2-5
plastic bag,0,0,0,floppy,7.5,floppy,floppy,2.26,folding,Precision pad abd 2
plastic bag,0,0,0,floppy,7.5,floppy,floppy,1.12,moving,Precision pad abd 2-4
large canister,15,15,1,squeezable,450,oblate,short prism,1,arranging,Power palm add 2-5
cabinet,15,15,1.75,rigid,1000,oblate,short prism,1,opening,Precision pad abd 2-3
cabinet,15,15,1.75,rigid,1000,oblate,short prism,1.28,opening,Precision pad abd 2-4
cabinet,15,15,1.75,rigid,1000,oblate,short prism,1.84,opening,Precision pad abd 2-4
cabinet,15,15,1.75,rigid,1000,oblate,short prism,1.72,arranging,Intermediate abd 2
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,6,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,4,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,1,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,2,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,5,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,10,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,3,drinking,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,1.88,arranging,Power palm abd 2-5
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,2.6,arranging,Precision pad abd 2-3
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,2.28,arranging,Precision pad abd 2-3
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,1.64,arranging,Precision pad abd 2-3
plastic cup,12.5,7,7,squeezable,100,prolate,cylinder,1.96,arranging,Intermediate add 2
sheet,0,0,0,floppy,375,floppy,floppy,21,doing,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,5,holding,Power pad abd 2-4
cup,15,7,7,squeezable,35,prolate,cylinder,18,holding,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,3,holding,Precision pad abd 2-4
cup,15,7,7,squeezable,35,prolate,cylinder,19,holding,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,7,holding,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,12,holding,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,2.16,arranging,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,1.16,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,7.32,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,3.4,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,2.84,arranging,Precision pad abd 2-3
cup,15,7,7,squeezable,35,prolate,cylinder,0.48,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.48,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,0.68,arranging,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,1.12,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.6,arranging,Power palm add 3-5
cup,15,7,7,squeezable,35,prolate,cylinder,0.64,arranging,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,2.4,arranging,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,1.92,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,7.84,arranging,Intermediate abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,0.84,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,2.92,arranging,Power pad abd 2-4
cup,15,7,7,squeezable,35,prolate,cylinder,7.08,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,3.2,arranging,Precision pad abd 2-3
cup,15,7,7,squeezable,35,prolate,cylinder,2.64,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,0.96,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,0.68,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,0.84,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.24,arranging,Precision pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,0.48,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,2.96,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.08,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.16,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.8,arranging,Precision pad abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.12,arranging,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,1.4,arranging,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,8.28,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,4.78,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,8.04,arranging,Power palm abd 2-5
cup,15,7,7,squeezable,35,prolate,cylinder,1.56,arranging,Power pad abd 2-4
cup,15,7,7,squeezable,35,prolate,cylinder,3.56,arranging,Intermediate add 2
cup,15,7,7,squeezable,35,prolate,cylinder,1.16,sliding,Power pad abd 2
cup,15,7,7,squeezable,35,prolate,cylinder,3,drinking,Precision pad abd 2-3
vacuum handle,15,4.5,4.5,rigid,1000,prolate,cylinder,17,vacuuming,Power palm add 3-5
vacuum handle,15,4.5,4.5,rigid,1000,prolate,cylinder,39,vacuuming,Power palm add 3-5
plug,10,1.5,1,rigid,50,bladed,ellipse A,1.2,unplugging,Precision pad abd 2-3
plug,10,1.5,1,rigid,50,bladed,ellipse A,1.04,unplugging,Intermediate add 2
plug,10,1.5,1,rigid,50,bladed,ellipse A,0.8,arranging,Power pad abd 2
plug,10,1.5,1,rigid,50,bladed,ellipse A,3.44,plugging,Precision pad abd 2-3
plug,10,1.5,1,rigid,50,bladed,ellipse A,14.7,plugging,Precision pad abd 2-3
door knob,6,6,5.5,rigid,130,equant,sphere,0.24,turning,Power pad abd 2-3
door knob,6,6,5.5,rigid,130,equant,sphere,9.12,closing,Power pad abd 2-3
door knob,6,6,5.5,rigid,130,equant,sphere,2.64,arranging,Power pad abd 2-3
door knob,6,6,5.5,rigid,130,equant,sphere,2.6,arranging,Intermediate abd 2
bowl,12.5,12.5,1,rigid,225,oblate,short prism,4.44,arranging,Power pad abd 2-4
bowl,12.5,12.5,1,rigid,225,oblate,short prism,1.68,arranging,Power palm abd 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,0.52,arranging,Power pad abd 2-4
bowl,12.5,12.5,1,rigid,225,oblate,short prism,3.2,arranging,Precision pad abd 2-4
bowl,12.5,12.5,1,rigid,225,oblate,short prism,4.8,arranging,Power pad abd 2-4
bowl,12.5,12.5,1,rigid,225,oblate,short prism,3.8,arranging,Precision pad abd 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,0.96,arranging,Precision pad abd 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,2.04,arranging,Power palm abd 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,3.76,arranging,Intermediate add 2
bowl,12.5,12.5,1,rigid,225,oblate,short prism,3.72,arranging,Precision pad abd 2
bowl,12.5,12.5,1,rigid,225,oblate,short prism,3.96,arranging,Power pad abd 2-4
bowl,12.5,12.5,1,rigid,225,oblate,short prism,1.96,arranging,Precision pad add 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,1.24,arranging,Precision pad abd 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,5.3,moving,Power palm abd 2-5
bowl,12.5,12.5,1,rigid,225,oblate,short prism,0.72,rinsing,Precision pad abd 2
bowl,12.5,12.5,1,rigid,225,oblate,short prism,1.56,rinsing,Precision pad abd 2
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.32,aiming,Power palm abd 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.84,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,43.76,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,0.12,aiming,Power palm abd 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.72,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,0.44,aiming,Power palm abd 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.12,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,22.04,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,7.36,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,6,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,8,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,9,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,17,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,7,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,14,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,10,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,16,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,27,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,12,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,12.56,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,10.08,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,20.76,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.36,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,9.04,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,19.25,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,8.92,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.6,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5.84,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,0.64,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.32,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5.04,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.04,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.16,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.44,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.64,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.63,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,1.88,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,1.96,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.88,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.28,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.04,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.11,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.92,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.65,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,12.12,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.24,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.8,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,1.52,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.2,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,10.56,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,12.2,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,9.24,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,6.8,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,10.8,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,7.44,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.76,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.4,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5.96,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,11.12,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,6.16,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.84,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,15.12,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,9.36,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.28,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,13.12,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.04,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,7.08,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,4.76,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.8,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5.92,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,7.16,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,13.2,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,11.52,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.48,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5.2,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.96,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,1.8,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,1.08,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.44,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.4,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,2.08,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.4,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,26.52,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,9.48,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,3.34,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,7.64,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,0.96,aiming,Power palm add 2-5
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,0.24,holding,Precision pad abd 2-3
end of hose,12.5,2.5,2.5,rigid,135,prolate,cylinder,5.24,holding,Power palm abd 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,7.32,holding,Power palm add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,7.48,holding,Power palm add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,5.28,holding,Power palm add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,0.78,moving,Precision pad add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,2.32,mopping,Power palm add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,0.84,mopping,Precision pad abd 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,1.88,mopping,Precision pad add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,5.72,mopping,Power palm add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,4.8,mopping,Power pad abd 2-4
bucket,15,1,1,rigid,900,prolate,cylinder,5.92,mopping,Precision pad add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,1.92,mopping,Power palm add 2-5
bucket,15,1,1,rigid,900,prolate,cylinder,1.68,mopping,Power palm add 2-5
toothbrush holder,9,4,3,rigid,115,prolate,long prism,4.76,arranging,Precision pad abd 2-5
toothbrush holder,9,4,3,rigid,115,prolate,long prism,2.64,arranging,Precision pad abd 2-4
toothbrush holder,9,4,3,rigid,115,prolate,long prism,1.24,arranging,Precision pad abd 2-4
soap dish,10,7.5,2.5,rigid,180,oblate,short prism,0.68,arranging,Intermediate add 2
soap dish,10,7.5,2.5,rigid,180,oblate,short prism,1.68,arranging,Precision pad abd 2
soap dish,10,7.5,2.5,rigid,180,oblate,short prism,0.88,arranging,Power palm abd 2-5
soap dish,10,7.5,2.5,rigid,180,oblate,short prism,3.44,arranging,Power pad abd 2-4
soap,8,5,2.5,rigid,120,bladed,irregular,1.04,arranging,Power palm abd 2-5
soap,8,5,2.5,rigid,120,bladed,irregular,5,arranging,Precision pad abd 2-4
tissue holder,11,4,2,squeezable,125,bladed,irregular,0.85,arranging,Power pad abd 2-4
tissue holder,11,4,2,squeezable,125,bladed,irregular,1.76,arranging,Power pad abd 2-4
tissue holder,11,4,2,squeezable,125,bladed,irregular,3.56,arranging,Precision pad abd 2-4
cosmetic box,15,12.5,4,squeezable,150,oblate,short prism,0.48,arranging,Precision pad abd 2-4
scrubber,10,2,1.5,rigid,95,prolate,cylinder,2.72,holding,Power palm abd 2-5
scrubber,10,2,1.5,rigid,95,prolate,cylinder,66.36,scrubbing,Power palm abd 2-5
scrubber,10,2,1.5,rigid,95,prolate,cylinder,11.08,scrubbing,Power palm abd 2-5
scrubber,10,2,1.5,rigid,95,prolate,cylinder,26.68,scrubbing,Power palm abd 2-5
scrubber,10,2,1.5,rigid,95,prolate,cylinder,18.36,scrubbing,Power palm abd 2-5
shower head,14,3,3,rigid,450,prolate,cylinder,68.48,aiming,Power palm abd 2-5
shower head,14,3,3,rigid,450,prolate,cylinder,51.56,spraying,Power palm abd 2-5
shower head,14,3,3,rigid,450,prolate,cylinder,27.12,spraying,Power palm abd 2-5
shower head,14,3,3,rigid,450,prolate,cylinder,3.96,spraying,Power palm abd 2-5
shower head,14,3,3,rigid,450,prolate,cylinder,0.76,spraying,Power palm abd 2-5
plastic top,6.5,6.5,6.5,squeezable,11,equant,cubic cylinder,2.2,holding,Power pad abd 2-4
toilet lid,15,15,4,rigid,1000,oblate,short prism,1.2,closing,Power palm add 2-5
plastic gloves,0,0,0,floppy,10,floppy,floppy,4.52,removing,Intermediate add 2
air freshener,10,4.5,4,rigid,150,prolate,cylinder,2.16,arranging,Precision pad abd 2-3
air freshener,10,4.5,4,rigid,150,prolate,cylinder,1.72,arranging,Power palm abd 2-5
safety pin,4,1,0.15,squeezable,7.5,bladed,irregular,0.84,holding,Precision pad abd 2
safety pin,4,1,0.15,squeezable,7.5,bladed,irregular,21.12,holding,Precision pad abd 2-3
bathroom scale,15,15,4.5,rigid,1000,oblate,short prism,4.2,arranging,Power pad abd 2-4
bathroom scale,15,15,4.5,rigid,1000,oblate,short prism,0.68,arranging,Power pad abd 2-4
bathroom scale,15,15,4.5,rigid,1000,oblate,short prism,3.8,arranging,Precision pad add 2-5
hamper,0,0,0,floppy,700,floppy,floppy,2.96,arranging,Power palm abd 2-5
coaster,9,9,0.6,rigid,20,oblate,disk,0.96,arranging,Precision pad abd 2-5
coaster,9,9,0.6,rigid,20,oblate,disk,0.52,arranging,Precision pad abd 2-5
coaster,9,9,0.6,rigid,20,oblate,disk,1.32,arranging,Precision pad abd 2-5
coaster,9,9,0.6,rigid,20,oblate,disk,2.1,moving,Precision pad abd 2
candle,15,9.5,9.5,rigid,250,prolate,cylinder,0.88,arranging,Power palm abd 2-5
computer,15,15,3.5,rigid,1000,oblate,short prism,0.84,arranging,Power pad abd 2-4
salt shaker,15,4.5,4.5,rigid,140,prolate,cylinder,0.4,arranging,Precision pad abd 2-3
tongs,12.5,2,0.75,rigid,130,bladed,irregular,1.12,arranging,Precision pad abd 2-3
jar,12.5,11,1,rigid,400,oblate,short prism,1.04,arranging,Precision pad abd 2-5
jar,12.5,11,1,rigid,400,oblate,short prism,3.76,arranging,Precision pad abd 2-3
plastic mat,15,15,1,squeezable,140,oblate,short prism,3.28,arranging,Precision pad abd 2-5
